,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,y
0,-30.280003051804382,7.457389181353475,23.57335774776837,41.19081406881819,23.373159380483713,-51.200732433051044,-35.88555733577478,-35.68535896849012,-41.89150835431449,-90.13931486991684,-75.6249332417792,-49.9995422293431,-107.25627527275502,-43.092698558022434,-129.47829404135194,-96.54566262302586,-1.6516365300984208,0.9509422446021211,1
1,33.28297856107424,-4.45441367208362,-15.9658197909514,-35.78545815213245,-15.9658197909514,55.10460059510186,41.79140917067216,40.1898222323949,45.89547570000763,89.6388189517052,80.5297932402533,54.2037079423209,124.17303730830854,51.200732433051044,129.47829404135194,115.86480506599527,-9.559472037842374,-7.15709163042649,1
2,-25.074845502403296,5.1551079575799195,18.66849774929427,36.085755703059434,18.468299382009615,-57.7071793698024,-42.2919050888838,-42.19180590524147,-36.58625162127108,-97.44655527580683,-82.53177691309988,-54.2037079423209,-101.65072098878463,-50.09964141298543,-128.577401388571,-91.54070344090944,-1.7517357137407492,0.750743877317464,1
3,28.87861448081178,2.7527275501640345,-11.861753261615931,-30.48020141908904,-11.761654077973603,62.11154345006486,51.200732433051044,49.098649576562146,41.491111619745176,97.84695201037614,86.83604180972,59.809262226291295,118.0669871061265,58.60807202258336,132.0808728160525,110.3593499656672,-9.159075303273061,-7.056992446784162,1
4,-20.970778973067826,-0.8508430609597926,15.064927138170445,31.881589990081636,13.363241016250859,-62.311741817349514,-47.096665903715575,-44.69428549629969,-32.98268101014725,-96.3454642557412,-84.33356221866178,-59.809262226291295,-95.64476997024491,-54.80430304417487,-135.88464179446098,-89.03822384985124,-1.9519340810254064,0.6506446936751354,1
5,23.873655298695354,5.855802243076219,-6.45639734493019,-25.975738155184253,-6.256198977645533,66.8162050812543,50.50003814755475,47.49706263828489,36.68635080491341,100.74982833600367,90.73990997177081,61.911345082780194,111.56054016937514,59.40886549172198,136.88563363088426,102.05111772335394,-8.958876935988403,-7.15709163042649,1
6,-14.464332036316472,-5.855802243076219,7.957885099565118,26.676432440680554,7.257190814068818,-67.31670099946594,-52.201724269474326,-51.30083161669337,-25.975738155184253,-104.55359731441216,-91.64080262455177,-64.51392385748073,-91.24040588998245,-60.00946059357595,-139.28801403830016,-82.83207446402686,-2.052033264667735,0.5505455100328069,1
7,16.76661326009003,10.56046387426566,-1.4514381628137638,-20.77058060578317,-1.0510414282444496,72.52185854886702,56.90638590066377,55.00450141145953,32.08178835736629,107.15617608911269,95.2443732356756,64.91432059205005,106.75577935454338,64.61402304112306,142.89158464942398,100.04913405050736,-9.159075303273061,-6.856794079499505,1
8,-9.959868772411689,-11.461356527046616,3.0530251010910203,19.669489585717557,2.1521324483100632,-70.21957732509347,-53.803311207751584,-55.50499732967117,-20.970778973067826,-106.15518425268941,-94.34348058289464,-67.61699855039292,-87.23643854428931,-62.11154345006486,-142.89158464942398,-75.22453650720989,-2.252231631952392,0.5505455100328069,1
9,11.561455710688945,16.06591897459373,4.254215304798962,-15.565423056382087,4.854810406652934,75.02433813992523,60.5099565117876,60.710154879072256,26.676432440680554,112.36133363851378,97.94705119401847,73.32265201800566,99.74883649958038,68.6179903868162,150.09872587167163,95.54467078660258,-9.25917448691539,-6.7566948958571755,1
