,Unnamed: 0,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x2.1,x13,x14,x15,x16,x17,y,Unnamed: 0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,y
11,11.0,201.850004,-155.203784,-186.234531,-204.852979,-190.638895,-100.049134,-124.473335,-125.774624,205.053178,-75.324636,-80.129397,-106.755779,205.053178,-165.213703,-18.3682,205.053178,-9.058976,-7.056992,0.0,11,6.556496528572519,20.06988632028687,9.559472037842374,-9.85976958876936,8.958876935988403,80.72999160753795,69.51888303959717,67.41680018310826,21.5713740749218,115.6646066987106,102.9520103761349,73.62294956893264,100.24933241779202,75.42473487449455,150.79942015716793,94.84397650110628,-8.958876935988403,-6.856794079499505,0
12,12.0,-191.639887,167.215686,194.94316,205.053178,197.645838,107.556573,132.581369,133.081865,-204.852979,82.331579,87.937133,111.860838,-204.852979,176.925307,25.77554,-204.852979,2.152132,3.253223,0.0,12,-0.1501487754634928,-19.269092851148244,-7.357289997711147,10.460364690623331,-7.5574883649958045,-79.829098954757,-68.21759365224689,-66.61600671396964,-11.561455710688945,-119.66857404440375,-104.7537956816968,-79.72899977111467,-74.5238422217136,-72.72205691615167,-153.40199893186846,-65.21461814297705,-2.3523308155947205,0.6506446936751354,0
13,13.0,205.053178,-158.20676,-190.939193,-204.852979,-195.143359,-106.155184,-132.781567,-133.482261,205.053178,-78.327611,-85.734951,-110.859846,205.053178,-169.718166,-22.171969,205.053178,-9.259174,-6.856794,0.0,13,0.3503471427481499,28.177920195315483,13.763637750820171,-4.954909590295262,13.96383611810483,87.03624017700466,71.72106507972839,65.91531242847334,15.2651255054551,117.26619363698788,109.85885404745557,82.6318760967422,92.34149691004806,78.12741283283742,154.1026932173648,86.83604180972,-8.758678568703747,-6.756694895857176,0
14,14.0,-196.544747,169.918364,200.548714,205.053178,204.252384,113.162127,135.884642,135.284047,-204.852979,85.334554,93.342489,116.365301,-204.852979,181.930266,30.079805,-204.852979,2.252232,3.153124,0.0,14,5.055008773937591,-26.87663080796521,-12.962844281681544,4.654612039368277,-12.762645914396888,-84.33356221866178,-73.32265201800566,-72.62195773250934,-6.556496528572519,-120.96986343175404,-108.45746547646296,-85.53475242236973,-68.81818875410086,-78.0273136491951,-156.00457770656902,-60.81025406271458,-2.252231631952392,0.4504463263904784,0
15,15.0,205.053178,-164.613107,-197.44564,-204.852979,-201.14931,-113.762722,-138.186923,-138.186923,205.053178,-80.729992,-93.442588,-115.26421,205.053178,-175.123522,-22.572366,205.053178,-9.259174,-7.056992,0.0,15,-4.154116121156634,28.97871366445411,18.868696116578928,-0.750743877317464,19.4692912184329,87.83703364614328,76.02532997634852,77.52681773098345,11.161058976119632,118.56748302433816,110.85984588387883,86.63584344243534,83.73296711680781,83.53276874952316,158.60715648126956,82.93217364766919,-8.858777752346075,-7.056992446784162,0
16,16.0,-203.451591,176.825208,205.053178,205.053178,205.053178,121.870756,144.993668,143.892576,-204.852979,86.535744,102.251316,123.772641,-204.852979,188.83711,39.689326,-204.852979,2.552529,3.353323,0.0,16,10.160067139696348,-30.48020141908904,-16.266117341878388,1.3513389791714352,-17.667505912870986,-88.53772793163958,-75.52483405813688,-75.6249332417792,-1.6516365300984208,-122.77164873731594,-112.56153200579844,-89.73891813534753,-66.41580834668498,-82.33157854581522,-160.2087434195468,-56.00549324788281,-2.3523308155947205,0.3503471427481499,0
17,17.0,205.053178,-166.414893,-202.850996,-204.852979,-204.852979,-119.368276,-142.29099,-142.19089,205.053178,-74.82414,-98.247349,-120.269169,205.053178,-182.130465,-30.380102,205.053178,-9.058976,-7.157092,0.0,17,-7.957885099565118,33.483176928358894,23.87365529869536,2.852826733806363,23.37315938048372,92.04119935912108,79.1284046692607,79.32860303654536,7.657587548638133,130.2790875104906,115.6646066987106,93.44258793011367,81.83108262760358,87.5367360952163,165.61409933623256,77.82711528191044,-8.358281834134432,-6.756694895857176,0
18,18.0,-204.852979,184.032349,205.053178,205.053178,205.053178,124.373236,149.097734,152.801404,-204.852979,96.445563,106.355383,128.477302,-204.852979,194.642863,50.500038,-204.852979,2.45243,3.253223,0.0,18,14.66453040360113,-32.482185091935605,-22.372167544060428,-4.354314488441291,-23.172961013199057,-93.74288548104067,-80.02929732204166,-78.52780956740673,3.3533226520180057,-126.0749217975128,-118.36728465705347,-91.54070344090944,-61.31074998092623,-85.93514915693905,-163.51201647974366,-50.7002365148394,-2.5525291828793777,0.5505455100328069,0
19,19.0,205.053178,-173.722133,-204.852979,-204.852979,-204.852979,-123.87274,-149.59823,-148.096742,205.053178,-89.038224,-103.752804,-124.273136,205.053178,-187.63592,-41.090715,205.053178,-8.958877,-7.056992,0.0,19,-12.56244754711223,35.485160601205465,29.07881284809644,9.359273670557718,28.678416113527124,100.54962996871902,84.7339589532311,83.23247119859617,1.5515373464560922,130.37918669413293,122.9718471046006,90.84000915541314,75.92523079270619,91.54070344090944,167.01548790722515,74.9242389562829,-8.558480201419089,-6.756694895857176,0
20,20.0,-204.852979,186.33463,205.053178,205.053178,205.053178,130.379187,155.604181,154.202792,-204.852979,98.847944,112.361334,135.083848,-204.852979,199.047227,41.290913,-204.852979,2.752728,3.253223,0.0,20,19.769588769359885,-40.89051651789121,-26.97672999160753,-8.858777752346075,-27.67742427710384,-98.7478446631571,-85.93514915693905,-84.7339589532311,8.057984283207446,-131.58037689784086,-120.86976424811172,-97.64675364309149,-54.604104676890216,-92.7418936446174,-167.81628137636378,-44.39398794537271,-2.3523308155947205,0.2502479591058213,0
21,21.0,205.053178,-179.327687,-204.852979,-204.852979,-204.852979,-130.279088,-156.104677,-158.20676,205.053178,-100.849928,-108.857862,-135.183948,205.053178,-191.039292,-45.895476,205.053178,-8.958877,-6.756695,0.0,21,-17.267109178301673,42.19180590524147,32.38208590829328,13.463340199893189,32.38208590829328,102.55161364156558,89.43862058442055,89.73891813534753,-3.0530251010910203,133.0818646524758,124.87373159380483,98.0471503776608,68.81818875410086,95.74486915388724,170.41886015106434,68.01739528496223,-8.45838101777676,-6.656595712214847,0
22,22.0,-204.852979,192.740978,205.053178,205.053178,205.053178,135.584344,161.91043,160.909438,-204.852979,110.559548,115.964904,140.589303,-204.852979,205.053178,59.308766,-204.852979,2.652628,3.353323,0.0,22,23.773556115053022,-45.595178149080645,-31.88158999008164,-12.862745098039216,-31.08079652094301,-101.9510185397116,-89.23842221713589,-91.24040588998244,11.96185244525826,-136.18493934538796,-125.67452506294347,-104.55359731441216,-51.20073243305104,-93.94308384832532,-170.81925688563365,-41.39101243610285,-2.5525291828793777,0.3503471427481499,0
23,23.0,205.053178,-187.135424,-204.852979,-204.852979,-204.852979,-134.383154,-162.210727,-162.210727,205.053178,-107.95697,-115.564508,-141.790494,205.053178,-197.345541,-54.00351,205.053178,-8.858778,-6.856794,0.0,23,-21.170977340352483,48.09765774013886,39.68932631418326,19.36919203479057,40.1898222323949,106.8558785381857,93.44258793011367,94.34348058289464,-8.158083466849776,146.89555199511713,128.47730220492866,108.5575646601053,66.21560997940033,100.95002670328832,181.2295719844358,64.61402304112306,-8.358281834134432,-6.45639734493019,0
24,24.0,-204.852979,198.947127,205.053178,205.053178,205.053178,144.192874,170.318761,166.71519,-204.852979,114.963912,125.274128,147.896544,-204.852979,205.053178,63.312734,-204.852979,2.652628,3.553521,0.0,24,29.779507133592737,-46.89646753643092,-37.78744182497902,-19.869687953002213,-36.88654917219807,-102.35141527428092,-91.94110017547877,-92.1412985427634,18.0679026474403,-134.38315403982605,-127.97680628671702,-102.35141527428092,-44.29388876173037,-98.94804303044177,-175.32372014953842,-35.28496223392081,-2.7527275501640345,0.3503471427481499,0
25,25.0,205.053178,-192.240482,-204.852979,-204.852979,-204.852979,-142.19089,-164.112612,-166.114595,205.053178,-112.561532,-121.870756,-147.596246,205.053178,-203.151293,-61.010452,205.053178,-8.758679,-6.856794,0.0,25,-26.87663080796521,51.90142671854734,43.59319447623408,23.97375448233768,43.59319447623408,110.3593499656672,97.94705119401848,95.2443732356756,-13.8637369344625,143.89257648584726,132.88166628519113,113.26222629129474,60.40985732814527,105.25429159990846,179.4277866788739,59.00846875715267,-8.258182650492104,-6.556496528572519,0
26,26.0,-204.852979,204.352483,205.053178,205.053178,205.053178,149.798428,174.422827,173.521935,-204.852979,128.277104,129.878691,156.90547,-204.852979,205.053178,70.219577,-204.852979,3.153124,3.65362,0.0,26,35.68535896849012,-54.00350957503624,-42.49210345616847,-24.57434958419165,-44.39398794537271,-112.66163118944075,-98.64774547951475,-96.44556343938352,23.87365529869536,-143.19188220035096,-134.48325322346838,-111.66063935301749,-40.089723048752575,-104.25329976348516,-177.42580300602734,-28.97871366445411,-2.6526283665217063,0.0500495918211642,0
27,27.0,205.053178,-198.046235,-204.852979,-204.852979,-204.852979,-146.995651,-173.622034,-175.223621,205.053178,-117.166094,-125.274128,-158.20676,205.053178,-204.852979,-67.516899,205.053178,-8.858778,-6.556497,0.0,27,-31.781490806439308,55.90539406424048,48.49805447470818,28.97871366445411,48.29785610742352,115.6646066987106,102.9520103761349,101.85091935606928,-18.568398565651943,147.99664301518274,138.88761730373085,110.15915159838256,56.90638590066377,109.35835812924392,182.9312581063554,56.70618753337912,-8.258182650492104,-6.556496528572519,0
28,28.0,-204.852979,205.053178,205.053178,205.053178,205.053178,152.501106,179.828183,179.427787,-204.852979,125.874723,134.283055,158.306859,-204.852979,205.053178,79.328603,-204.852979,3.153124,3.453422,0.0,28,38.38803692683299,-57.0064850843061,-47.1967650873579,-28.678416113527124,-47.69726100556954,-115.86480506599528,-102.85191119249257,-102.35141527428092,26.87663080796521,-150.49912260624097,-138.58731975280386,-114.863813229572,-36.48615243762875,-108.75776302738996,-186.13443198290992,-25.975738155184253,-2.452429999237049,-0.0500495918211642,0
29,29.0,205.053178,-198.847028,-204.852979,-204.852979,-204.852979,-152.901503,-176.725109,-180.829175,205.053178,-121.570459,-131.880674,-156.505074,205.053178,-204.852979,-72.722057,205.053178,-8.758679,-7.056992,0.0,29,-37.88754100862135,60.5099565117876,53.00251773861296,33.78347447928588,53.10261692225529,120.4693675135424,107.856870374609,105.35439078355078,-23.273060196841385,152.40100709544518,142.9916838330663,116.76569771877624,51.701228351262685,114.26321812771802,185.2335393301289,51.00053406576639,-8.258182650492104,-6.656595712214847,0
30,30.0,-204.852979,205.053178,205.053178,205.053178,205.053178,158.807355,187.435721,184.933242,-204.852979,139.688411,140.489204,164.31281,-204.852979,205.053178,80.229496,-204.852979,3.153124,3.553521,0.0,30,44.59418631265736,-62.11154345006486,-53.40291447318227,-33.88357366292821,-53.30281528953994,-120.76966506446938,-106.75577935454338,-105.25429159990846,34.28397039749752,-148.69733730067904,-142.591287098497,-117.6665903715572,-27.777523460746167,-113.36232547493708,-187.43572137026013,-18.568398565651943,-3.0530251010910203,0.0500495918211642,0
31,31.0,205.053178,-204.852979,-204.852979,-204.852979,-204.852979,-157.205768,-183.832151,-183.531853,205.053178,-129.177996,-138.887617,-165.514,205.053178,-204.852979,-79.528801,205.053178,-8.958877,-6.956893,0.0,31,-42.19180590524147,64.61402304112306,57.60708018616007,38.28793774319066,58.4078736552987,125.0739299610895,113.56252384222172,110.45944914930952,-28.177920195315483,154.60318913557643,146.49515526054782,120.36926832990008,46.89646753643092,118.7676813916228,191.13939116502632,43.49309529259175,-7.757686732280461,-6.45639734493019,0
32,32.0,-204.852979,205.053178,205.053178,205.053178,205.053178,165.614099,190.538796,188.336614,-204.852979,141.289998,147.596246,171.219654,-204.852979,205.053178,88.537728,-204.852979,3.253223,3.65362,0.0,32,49.39894712748913,-68.11749446860456,-57.30678263523309,-38.48813611047533,-57.10658426794843,-124.0729381246662,-111.96093690394446,-112.46143282215613,37.68734264133669,-154.00259403372246,-146.99565117875946,-122.9718471046006,-24.07385366598001,-116.66559853513392,-192.8410772869459,-15.2651255054551,-2.952925917448692,0.0500495918211642,0
33,33.0,205.053178,-204.852979,-204.852979,-204.852979,-204.852979,-162.310826,-191.139391,-194.542763,205.053178,-138.987716,-143.592279,-169.918364,205.053178,-204.852979,-88.037232,205.053178,-8.958877,-6.756695,0.0,33,-47.39696345464256,70.3196765087358,63.71313038834211,44.89448386358435,64.51392385748073,127.47631036850538,116.26520180056458,116.46540016784924,-34.68436713206684,160.80933852140078,148.5972381170367,128.9777981231403,39.28892957961395,122.87174792095828,193.9421683070116,37.28694590676738,-7.757686732280461,-6.356298161287862,0
34,34.0,-204.852979,205.053178,205.053178,205.053178,205.053178,170.118563,194.542763,195.643854,-204.852979,143.692378,152.501106,174.823224,-204.852979,205.053178,98.647745,-204.852979,2.952926,3.553521,0.0,34,54.10360875867857,-70.92027161058977,-61.71114671549554,-44.09369039444572,-62.01144426642252,-128.9777981231403,-114.76371404592966,-114.863813229572,42.69230182345312,-158.4069581139849,-149.19783321889068,-126.4753185320821,-17.767605096513314,-119.96887159533074,-195.84405279621572,-11.161058976119632,-3.3533226520180057,-0.2502479591058213,0
35,35.0,205.053178,-204.852979,-204.852979,-204.852979,-204.852979,-169.417868,-195.844053,-195.643854,205.053178,-142.391089,-150.298924,-177.225605,205.053178,-204.852979,-91.9411,205.053178,-9.058976,-6.756695,0.0,35,-51.701228351262685,74.72404058899825,68.71808957045853,48.49805447470818,68.81818875410086,130.2790875104906,120.56946669718472,120.76966506446938,-38.58823529411765,164.0125123979553,152.60120546272984,134.78355077439537,34.58426794842451,126.8757152666514,196.84504463263903,30.280003051804385,-7.5574883649958045,-6.256198977645533,0
36,36.0,-204.852979,205.053178,205.053178,205.053178,205.053178,177.325704,202.951095,199.047227,-204.852979,152.601205,159.608148,181.629969,-204.852979,205.053178,89.638819,-204.852979,3.253223,3.353323,0.0,36,59.00846875715267,-77.22652018005647,-66.71610589761197,-48.79835202563516,-67.61699855039292,-131.88067444876785,-122.87174792095828,-121.37026016632336,47.1967650873579,-164.3128099488823,-154.00259403372246,-130.6794842450599,-13.8637369344625,-128.277103837644,-196.6448462653544,-5.455405508506905,-2.7527275501640345,-0.1501487754634928,0
37,37.0,205.053178,-204.852979,-204.852979,-204.852979,-204.852979,-173.121538,-200.248417,-200.148318,205.053178,-147.396048,-155.403983,-178.927291,205.053178,-204.852979,-102.051118,205.053178,-8.458381,-6.856794,0.0,37,-57.40688181887541,78.92820630197605,72.92225528343633,54.00350957503624,72.52185854886702,137.18593118181124,126.0749217975128,125.0739299610895,-43.79339284351873,166.71519035629817,159.40794995040818,136.08484016174563,25.7755397878996,131.6804760814832,202.3504997329672,26.77653162432288,-7.85778591592279,-6.45639734493019,0
38,38.0,-204.852979,205.053178,205.053178,205.053178,205.053178,180.628977,205.053178,205.053178,-204.852979,159.908446,163.411917,184.532845,-204.852979,205.053178,102.451514,-204.852979,3.253223,3.553521,0.0,38,63.11253528648814,-82.13138017853056,-72.1214618142977,-53.703212024109256,-72.42175936522469,-136.78553444724193,-123.87273975738157,-123.6725413900969,51.80132753490501,-168.41687647821774,-158.50705729762723,-136.58533607995727,-9.659571221484704,-129.77859159227893,-202.2504005493248,-1.5515373464560922,-3.153124284733349,-0.0500495918211642,0
39,39.0,205.053178,-204.852979,-204.852979,-204.852979,-204.852979,-180.628977,-204.852979,-204.852979,205.053178,-147.295949,-162.210727,-186.43473,205.053178,-204.852979,-100.349432,205.053178,-8.758679,-6.756695,0.0,39,-62.81223773556116,81.23048752574961,77.12642099641414,57.90737773708705,77.3266193636988,140.28900587472344,128.77759975585565,128.47730220492866,-48.19775692378119,168.71717402914473,161.6101319905394,135.3841458762493,21.871671625848784,134.98374914168002,202.75089646753645,22.372167544060428,-7.257190814068818,-6.356298161287862,0
40,40.0,-204.852979,205.053178,205.053178,205.053178,205.053178,188.236515,205.053178,205.053178,-204.852979,159.908446,170.218662,191.739986,-204.852979,205.053178,102.95201,-204.852979,3.053025,3.253223,0.0,40,66.61600671396964,-86.43564507515069,-75.72503242542153,-56.90638590066377,-75.82513160906386,-137.9867246509499,-127.67650873579004,-129.77859159227893,55.6050965133135,-169.9183642328527,-160.70923933775845,-139.58831158922715,-6.256198977645533,-133.8826581216144,-204.5526817730984,2.5525291828793777,-3.153124284733349,-0.3503471427481499,0
41,41.0,205.053178,-204.852979,-204.852979,-204.852979,-204.852979,-185.033341,-204.852979,-204.852979,205.053178,-153.401999,-166.915389,-190.638895,205.053178,-204.852979,-100.349432,205.053178,-9.058976,-6.756695,0.0,41,-66.71610589761197,88.33752956435492,81.63088426031892,62.21164263370719,82.23147936217289,144.19287403677424,132.3811703669795,133.0818646524758,-52.00152590218967,177.12550545510032,166.1145952544442,147.0957503624018,18.66849774929427,139.0878156710155,205.05317769131,18.66849774929427,-7.457389181353475,-6.156099794003205,0
42,42.0,-204.852979,205.053178,205.053178,205.053178,205.053178,190.939193,205.053178,205.053178,-204.852979,167.515984,175.724117,198.346532,-204.852979,205.053178,120.369268,-204.852979,3.053025,3.253223,0.0,42,72.52185854886702,-88.2374303807126,-81.83108262760358,-62.21164263370719,-82.03128099488823,-143.89257648584726,-131.17998016327155,-131.3801785305562,61.911345082780194,-172.12054627298392,-166.01449607080187,-142.9916838330663,1.6516365300984208,-138.08682383459222,-204.8529793240253,7.757686732280461,-3.3533226520180057,-0.3503471427481499,0
43,43.0,205.053178,-204.852979,-204.852979,-204.852979,-204.852979,-190.939193,-204.852979,-204.852979,205.053178,-163.211719,-174.522927,-199.347524,205.053178,-204.852979,-115.364309,205.053178,-8.758679,-6.956893,0.0,43,-72.32166018158236,91.84100099183642,86.93614099336233,67.5168993667506,87.5367360952163,147.39604791332877,135.08384832532235,134.68345159075304,-57.807278553444725,179.52788586251623,167.81628137636378,147.39604791332877,12.56244754711223,141.79049362935837,205.05317769131,11.161058976119632,-7.257190814068818,-6.256198977645533,0
44,44.0,-204.852979,205.053178,205.053178,205.053178,205.053178,196.845045,205.053178,205.053178,-204.852979,176.024414,179.527886,202.450599,-204.852979,205.053178,125.874723,-204.852979,3.153124,2.952926,0.0,44,77.52681773098345,-95.34447241931792,-86.33554589150836,-67.5168993667506,-86.23544670786603,-148.8975356679637,-139.48821240558482,-139.58831158922715,65.81521324483101,-180.5288776989395,-169.6180666819257,-151.29991607537957,5.555504692149234,-143.19188220035096,-204.8529793240253,13.26314183260853,-3.153124284733349,-0.4504463263904784,0
45,45.0,205.053178,-204.852979,-204.852979,-204.852979,-204.852979,-196.24445,-204.852979,-204.852979,205.053178,-171.920348,-178.526894,-204.852979,205.053178,-204.852979,-120.769665,205.053178,-8.858778,-6.456397,0.0,45,-76.3256275272755,95.04417486839094,91.0402075226978,72.1214618142977,91.7409018081941,151.50011444266423,139.3881132219425,139.28801403830016,-62.71213855191883,183.732051575494,172.0204470893416,154.20279240100712,8.658579385061419,146.89555199511713,205.05317769131,7.056992446784162,-6.956893263141833,-6.156099794003205,0
46,46.0,-204.852979,205.053178,205.053178,205.053178,205.053178,203.851987,205.053178,205.053178,-204.852979,182.630961,187.936217,205.053178,-204.852979,205.053178,130.279088,-204.852979,3.053025,3.053025,0.0,46,80.62989242389563,-95.64476997024492,-89.33852140077822,-71.62096589608606,-90.84000915541314,-150.79942015716793,-141.99069199664302,-141.28999771114673,69.6189822232395,-183.53185320820936,-174.2226291294728,-149.79842832074465,10.66056305790799,-146.19485770962083,-204.8529793240253,17.267109178301673,-3.4534218356603343,-0.4504463263904784,0
47,47.0,205.053178,-204.852979,-204.852979,-204.852979,-204.852979,-202.450599,-204.852979,-204.852979,205.053178,-181.42977,-185.533837,-204.852979,205.053178,-204.852979,-133.382162,205.053178,-8.658579,-6.956893,0.0,47,-80.22949568932631,101.65072098878464,95.54467078660258,76.22552834363317,96.74586099031052,157.0055695429923,145.99465934233618,145.0937666895552,-66.61600671396964,188.03631647211407,178.52689402609295,157.40596627756162,4.554512855725948,150.89951934081026,205.05317769131,-1.0510414282444496,-6.556496528572519,-5.655603875791562,0
48,48.0,-204.852979,205.053178,205.053178,205.053178,205.053178,205.053178,205.053178,205.053178,-204.852979,179.327687,194.742962,205.053178,-204.852979,205.053178,135.183948,-204.852979,3.153124,2.852827,0.0,48,85.93514915693905,-100.04913405050736,-94.5436789501793,-75.42473487449455,-95.2443732356756,-155.6041809719997,-147.0957503624018,-146.7954528114748,74.62394140535592,-182.53086137178607,-178.92729076066226,-157.3058670939193,14.76462958724346,-152.1007095445182,-204.8529793240253,21.27107652399481,-3.653620202944992,-0.0500495918211642,0
49,49.0,205.053178,-204.852979,-204.852979,-204.852979,-204.852979,-204.852979,-204.852979,-204.852979,205.053178,-183.431754,-191.940185,-204.852979,205.053178,-204.852979,-135.083848,205.053178,-8.758679,-6.956893,0.0,49,-84.33356221866178,105.45448996719313,99.34843976501108,80.22949568932631,100.44953078507667,160.3088426031891,147.79644464789808,147.19584954604412,-71.0203707942321,187.8361181048295,180.5288776989395,159.1076523994812,-3.153124284733349,154.00259403372246,205.05317769131,-5.455405508506905,-6.556496528572519,-5.455405508506905,0
50,50.0,-204.852979,205.053178,205.053178,205.053178,205.053178,205.053178,205.053178,205.053178,-204.852979,195.343557,198.546731,205.053178,-204.852979,205.053178,144.893568,-204.852979,2.852827,2.852827,0.0,50,91.24040588998244,-106.55558098725872,-100.14923323414968,-82.33157854581522,-100.54962996871902,-158.10666056305791,-148.1968413824674,-147.69634546425576,80.32959487296864,-191.33958953231092,-180.62897688258184,-159.70824750133517,20.370183871213857,-153.30189974822613,-204.8529793240253,25.875638971541925,-3.75371938658732,-0.6506446936751354,0
