,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,y
0,-156.20477607385368,132.28107118333716,159.90844586861982,179.62798504615856,163.81231403067065,71.72106507972839,97.14625772487985,97.54665445944916,-175.82421606775006,45.29488059815366,52.90241855497063,73.8231479362173,-204.85297932402534,142.9916838330663,-2.052033264667735,-204.85297932402534,0.8508430609597926,2.852826733806363,0
1,178.0263981078813,-123.27214465552758,-156.70527199206532,-178.42679484245062,-161.30983443961242,-73.02235446707867,-98.44754711223011,-98.7478446631571,191.039291981384,-33.983672846570535,-51.200732433051044,-72.52185854886702,205.05317769131,-137.9867246509499,8.858777752346075,205.05317769131,-9.159075303273061,-7.15709163042649,0
2,-163.01152056153202,140.78950179293508,167.61608300907912,185.53383688105595,170.21866178377968,79.72899977111467,104.25329976348516,102.65171282520791,-182.43076218814375,57.0064850843061,58.708171206225686,82.93217364766919,-204.85297932402534,150.09872587167163,2.3523308155947205,-204.85297932402534,1.0510414282444496,2.852826733806363,0
3,182.03036545357443,-128.47730220492866,-162.71122301060504,-184.4327458609903,-166.61509117265584,-77.42671854734112,-101.5506218051423,-103.45250629434653,196.2444495307851,-46.496070801861606,-56.80628671702144,-80.8300907911803,205.05317769131,-141.69039444571604,10.260166323338675,205.05317769131,-9.058976119630731,-7.056992446784162,0
4,-170.51895933470666,145.0937666895552,172.22064545662624,191.4396887159533,175.42381933318075,84.7339589532311,110.45944914930953,107.15617608911269,-187.8361181048295,57.206683451590756,64.01342793926909,86.83604180972,-204.85297932402534,153.30189974822613,-0.2502479591058213,-204.85297932402534,1.3513389791714352,3.153124284733349,0
5,187.03532463569087,-134.38315403982605,-168.41687647821774,-189.83810177767606,-172.8212405584802,-85.23445487144275,-106.05508506904708,-106.95597772182803,201.64980544747084,-53.703212024109256,-62.311741817349514,-85.93514915693905,205.05317769131,-147.59624628061343,-0.6506446936751354,205.05317769131,-9.25917448691539,-7.15709163042649,0
6,-173.62203402761884,152.30090791180285,179.0273899443046,195.44365606164646,181.73006790264745,93.94308384832533,119.86877241168841,117.56649118791486,-192.34058136873426,65.11451895933472,72.1214618142977,98.44754711223011,-204.85297932402534,160.9094377050431,10.760662241550317,-204.85297932402534,1.4514381628137638,3.0530251010910203,0
7,193.04127565423056,-142.09079118028535,-174.2226291294728,-196.04425116350043,-178.62699320973528,-89.33852140077822,-117.16609445334555,-115.9649042496376,205.05317769131,-59.50896467536431,-67.5168993667506,-89.93911650263219,205.05317769131,-153.90249485008013,-3.6536202029449916,205.05317769131,-9.159075303273061,-6.956893263141833,0
8,-179.32768749523157,153.10170138094148,184.23254749370565,200.1483176928359,186.73502708476389,95.14427405203327,123.17204547188526,122.87174792095827,-196.34454871442742,65.31471732661937,74.82413977264058,99.34843976501107,-204.85297932402534,165.8142977035172,18.468299382009615,-204.85297932402534,1.7517357137407492,3.253223468375677,0
9,198.24643320363165,-148.09674219882507,-180.22858014801253,-201.24940871290153,-183.3316548409247,-95.84496833752956,-118.7676813916228,-117.46639200427254,205.05317769131,-64.4138246738384,-74.32364385442894,-101.15022507057299,205.05317769131,-158.8073548485542,-6.256198977645533,205.05317769131,-8.958876935988403,-7.056992446784162,0
10,-187.8361181048295,157.80636301213093,188.43671320668346,205.05317769131,192.24048218509193,103.05210955977722,127.1760128175784,123.07194628824293,-202.9510948348211,77.42671854734112,82.6318760967422,105.35439078355078,-204.85297932402534,170.91935606927598,14.264133669031816,-204.85297932402534,1.9519340810254064,3.253223468375677,0
11,201.8500038147555,-155.2037842374304,-186.23453116655224,-204.85297932402534,-190.63889524681468,-100.04913405050736,-124.47333485923554,-125.7746242465858,205.05317769131,-75.32463569085222,-80.12939650568399,-106.75577935454338,205.05317769131,-165.21370260166324,-18.368200198367287,205.05317769131,-9.058976119630731,-7.056992446784162,0
12,-191.63988708323797,167.2156862745098,194.94316014343482,205.05317769131,197.64583810177768,107.556572823682,132.58136873426415,133.0818646524758,-204.85297932402534,82.33157854581522,87.93713282978561,111.86083772030213,-204.85297932402534,176.92530708781567,25.775539787899596,-204.85297932402534,2.1521324483100632,3.253223468375677,0
13,205.05317769131,-158.20675974670024,-190.93919279774167,-204.85297932402534,-195.14335851071948,-106.15518425268941,-132.7815671015488,-133.4822613870451,205.05317769131,-78.32761120012208,-85.73495078965439,-110.85984588387885,205.05317769131,-169.71816586556804,-22.171969176775768,205.05317769131,-9.25917448691539,-6.856794079499505,0
14,-196.54474708171207,169.9183642328527,200.5487144274052,205.05317769131,204.25238422217137,113.16212710765241,135.88464179446098,135.284046692607,-204.85297932402534,85.33455405508508,93.34248874647136,116.36530098420693,-204.85297932402534,181.9302662699321,30.079804684519726,-204.85297932402534,2.252231631952392,3.153124284733349,0
15,205.05317769131,-164.61310749980927,-197.44563973449303,-204.85297932402534,-201.1493095292592,-113.76272220950638,-138.18692301823455,-138.18692301823455,205.05317769131,-80.72999160753795,-93.44258793011369,-115.2642099641413,205.05317769131,-175.12352178225376,-22.572365911345084,205.05317769131,-9.25917448691539,-7.056992446784162,0
16,-203.45159075303275,176.82520790417334,205.05317769131,205.05317769131,205.05317769131,121.87075608453499,144.99366750591287,143.89257648584726,-204.85297932402534,86.53574425879302,102.2513160906386,123.77264057373922,-204.85297932402534,188.83710994125278,39.68932631418326,-204.85297932402534,2.5525291828793777,3.3533226520180057,0
17,205.05317769131,-166.41489280537118,-202.85099565117878,-204.85297932402534,-204.85297932402534,-119.36827649347677,-142.29098954757,-142.19089036392768,205.05317769131,-74.82413977264058,-98.24734874494546,-120.26916914625774,205.05317769131,-182.13046463721676,-30.38010223544671,205.05317769131,-9.058976119630731,-7.15709163042649,0
18,-204.85297932402534,184.032349126421,205.05317769131,205.05317769131,205.05317769131,124.37323567559321,149.09773403524835,152.8014038300145,-204.85297932402534,96.44556343938353,106.35538261997407,128.47730220492866,-204.85297932402534,194.64286259250784,50.50003814755475,-204.85297932402534,2.452429999237049,3.253223468375677,0
19,205.05317769131,-173.72213321126117,-204.85297932402534,-204.85297932402534,-204.85297932402534,-123.87273975738155,-149.59822995346,-148.09674219882507,205.05317769131,-89.03822384985124,-103.75280384527352,-124.27313649195088,205.05317769131,-187.63591973754484,-41.09071488517586,205.05317769131,-8.958876935988403,-7.056992446784162,0
20,-204.85297932402534,186.33463035019457,205.05317769131,205.05317769131,205.05317769131,130.37918669413293,155.6041809719997,154.20279240100712,-204.85297932402534,98.84794384679942,112.36133363851378,135.08384832532235,-204.85297932402534,199.04722667277028,41.29091325246052,-204.85297932402534,2.7527275501640345,3.253223468375677,0
21,205.05317769131,-179.32768749523157,-204.85297932402534,-204.85297932402534,-204.85297932402534,-130.2790875104906,-156.10467689021135,-158.20675974670024,205.05317769131,-100.849927519646,-108.85786221103228,-135.18394750896468,205.05317769131,-191.039291981384,-45.89547570000763,205.05317769131,-8.958876935988403,-6.7566948958571755,0
22,-204.85297932402534,192.74097810330358,205.05317769131,205.05317769131,205.05317769131,135.584344243534,161.9104295414664,160.9094377050431,-204.85297932402534,110.55954833295186,115.9649042496376,140.58930342565043,-204.85297932402534,205.05317769131,59.308766308079655,-204.85297932402534,2.6526283665217063,3.3533226520180057,0
23,205.05317769131,-187.1354238193332,-204.85297932402534,-204.85297932402534,-204.85297932402534,-134.38315403982605,-162.2107270923934,-162.2107270923934,205.05317769131,-107.95696955825132,-115.56450751506829,-141.79049362935837,205.05317769131,-197.3455405508507,-54.00350957503624,205.05317769131,-8.858777752346075,-6.856794079499505,0
24,-204.85297932402534,198.94712748912795,205.05317769131,205.05317769131,205.05317769131,144.19287403677424,170.318760967422,166.71519035629817,-204.85297932402534,114.96391241321432,125.27412832837416,147.8965438315404,-204.85297932402534,205.05317769131,63.312733653772796,-204.85297932402534,2.6526283665217063,3.553521019302663,0
25,205.05317769131,-192.24048218509193,-204.85297932402534,-204.85297932402534,-204.85297932402534,-142.19089036392768,-164.11261158159763,-166.1145952544442,205.05317769131,-112.56153200579844,-121.87075608453499,-147.59624628061343,205.05317769131,-203.15129320210576,-61.01045242999924,205.05317769131,-8.758678568703747,-6.856794079499505,0
26,-204.85297932402534,204.3524834058137,205.05317769131,205.05317769131,205.05317769131,149.79842832074465,174.42282749675746,173.5219348439765,-204.85297932402534,128.277103837644,129.87869077592126,156.90547035934998,-204.85297932402534,205.05317769131,70.21957732509347,-204.85297932402534,3.153124284733349,3.6536202029449916,0
27,205.05317769131,-198.046234836347,-204.85297932402534,-204.85297932402534,-204.85297932402534,-146.99565117875946,-173.62203402761884,-175.2236209658961,205.05317769131,-117.16609445334555,-125.27412832837416,-158.20675974670024,205.05317769131,-204.85297932402534,-67.5168993667506,205.05317769131,-8.858777752346075,-6.556496528572519,0
28,-204.85297932402534,205.05317769131,205.05317769131,205.05317769131,205.05317769131,152.5011062790875,179.8281834134432,179.4277866788739,-204.85297932402534,125.87472343022813,134.28305485618372,158.30685893034257,-204.85297932402534,205.05317769131,79.32860303654536,-204.85297932402534,3.153124284733349,3.4534218356603343,0
29,205.05317769131,-198.84702830548562,-204.85297932402534,-204.85297932402534,-204.85297932402534,-152.90150301365682,-176.725108720531,-180.8291752498665,205.05317769131,-121.570458533608,-131.88067444876785,-156.50507362478066,205.05317769131,-204.85297932402534,-72.72205691615167,205.05317769131,-8.758678568703747,-7.056992446784162,0
30,-204.85297932402534,205.05317769131,205.05317769131,205.05317769131,205.05317769131,158.8073548485542,187.43572137026018,184.93324177920195,-204.85297932402534,139.68841077286947,140.4892042420081,164.3128099488823,-204.85297932402534,205.05317769131,80.22949568932631,-204.85297932402534,3.153124284733349,3.553521019302663,0
31,205.05317769131,-204.85297932402534,-204.85297932402534,-204.85297932402534,-204.85297932402534,-157.20576791027696,-183.83215075913634,-183.53185320820936,205.05317769131,-129.17799649042496,-138.88761730373085,-165.51400015259023,205.05317769131,-204.85297932402534,-79.52880140383002,205.05317769131,-8.958876935988403,-6.956893263141833,0
32,-204.85297932402534,205.05317769131,205.05317769131,205.05317769131,205.05317769131,165.61409933623256,190.53879606317236,188.33661402304114,-204.85297932402534,141.28999771114673,147.59624628061343,171.21965362020296,-204.85297932402534,205.05317769131,88.53772793163958,-204.85297932402534,3.253223468375677,3.6536202029449916,0
33,205.05317769131,-204.85297932402534,-204.85297932402534,-204.85297932402534,-204.85297932402534,-162.31082627603573,-191.13939116502632,-194.5427634088655,205.05317769131,-138.98771648737318,-143.59227893492027,-169.9183642328527,205.05317769131,-204.85297932402534,-88.03723201342794,205.05317769131,-8.958876935988403,-6.7566948958571755,0
34,-204.85297932402534,205.05317769131,205.05317769131,205.05317769131,205.05317769131,170.11856260013735,194.5427634088655,195.64385442893112,-204.85297932402534,143.6923781185626,152.5011062790875,174.82322423132678,-204.85297932402534,205.05317769131,98.64774547951477,-204.85297932402534,2.9529259174486917,3.553521019302663,0
35,205.05317769131,-204.85297932402534,-204.85297932402534,-204.85297932402534,-204.85297932402534,-169.41786831464103,-195.84405279621578,-195.64385442893112,205.05317769131,-142.39108873121234,-150.2989242389563,-177.22560463874265,205.05317769131,-204.85297932402534,-91.94110017547875,205.05317769131,-9.058976119630731,-6.7566948958571755,0
36,-204.85297932402534,205.05317769131,205.05317769131,205.05317769131,205.05317769131,177.32570382238498,202.9510948348211,199.04722667277028,-204.85297932402534,152.60120546272984,159.60814831769284,181.62996871900512,-204.85297932402534,205.05317769131,89.6388189517052,-204.85297932402534,3.253223468375677,3.3533226520180057,0
37,205.05317769131,-204.85297932402534,-204.85297932402534,-204.85297932402534,-204.85297932402534,-173.1215381094072,-200.24841687647822,-200.1483176928359,205.05317769131,-147.39604791332877,-155.40398260471505,-178.92729076066226,205.05317769131,-204.85297932402534,-102.05111772335394,205.05317769131,-8.45838101777676,-6.856794079499505,0
38,-204.85297932402534,205.05317769131,205.05317769131,205.05317769131,205.05317769131,180.62897688258184,205.05317769131,205.05317769131,-204.85297932402534,159.90844586861982,163.41191729610134,184.53284504463264,-204.85297932402534,205.05317769131,102.45151445792325,-204.85297932402534,3.253223468375677,3.553521019302663,0
39,205.05317769131,-204.85297932402534,-204.85297932402534,-204.85297932402534,-204.85297932402534,-180.62897688258184,-204.85297932402534,-204.85297932402534,205.05317769131,-147.29594872968644,-162.2107270923934,-186.4347295338369,205.05317769131,-204.85297932402534,-100.34943160143435,205.05317769131,-8.758678568703747,-6.7566948958571755,0
40,-204.85297932402534,205.05317769131,205.05317769131,205.05317769131,205.05317769131,188.2365148393988,205.05317769131,205.05317769131,-204.85297932402534,159.90844586861982,170.21866178377968,191.7399862668803,-204.85297932402534,205.05317769131,102.9520103761349,-204.85297932402534,3.0530251010910203,3.253223468375677,0
41,205.05317769131,-204.85297932402534,-204.85297932402534,-204.85297932402534,-204.85297932402534,-185.03334096284428,-204.85297932402534,-204.85297932402534,205.05317769131,-153.40199893186846,-166.91538872358282,-190.63889524681468,205.05317769131,-204.85297932402534,-100.34943160143435,205.05317769131,-9.058976119630731,-6.7566948958571755,0
