,Unnamed: 0.1,Unnamed: 0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,y
10,10,10,-187.8361181048295,157.80636301213093,188.43671320668344,205.05317769131,192.240482185092,103.05210955977722,127.1760128175784,123.07194628824293,-202.9510948348211,77.42671854734112,82.6318760967422,105.35439078355078,-204.8529793240253,170.91935606927598,14.264133669031816,-204.8529793240253,1.9519340810254064,3.253223468375677,0
11,11,11,201.8500038147555,-155.2037842374304,-186.23453116655224,-204.8529793240253,-190.63889524681468,-100.04913405050736,-124.47333485923554,-125.7746242465858,205.05317769131,-75.32463569085222,-80.12939650568399,-106.75577935454338,205.05317769131,-165.21370260166324,-18.368200198367287,205.05317769131,-9.058976119630731,-7.056992446784162,0
12,12,12,-191.639887083238,167.2156862745098,194.9431601434348,205.05317769131,197.64583810177768,107.556572823682,132.58136873426415,133.0818646524758,-204.8529793240253,82.33157854581522,87.93713282978561,111.86083772030211,-204.8529793240253,176.92530708781567,25.7755397878996,-204.8529793240253,2.1521324483100632,3.253223468375677,0
13,13,13,205.05317769131,-158.20675974670024,-190.93919279774167,-204.8529793240253,-195.14335851071948,-106.1551842526894,-132.7815671015488,-133.4822613870451,205.05317769131,-78.32761120012208,-85.73495078965439,-110.85984588387883,205.05317769131,-169.71816586556804,-22.171969176775768,205.05317769131,-9.25917448691539,-6.856794079499505,0
14,14,14,-196.54474708171207,169.9183642328527,200.5487144274052,205.05317769131,204.25238422217137,113.1621271076524,135.88464179446098,135.284046692607,-204.8529793240253,85.33455405508508,93.34248874647136,116.36530098420693,-204.8529793240253,181.9302662699321,30.07980468451973,-204.8529793240253,2.252231631952392,3.153124284733349,0
15,15,15,205.05317769131,-164.61310749980927,-197.44563973449303,-204.8529793240253,-201.1493095292592,-113.76272220950638,-138.18692301823455,-138.18692301823455,205.05317769131,-80.72999160753795,-93.44258793011367,-115.2642099641413,205.05317769131,-175.12352178225376,-22.572365911345084,205.05317769131,-9.25917448691539,-7.056992446784162,0
16,16,16,-203.45159075303275,176.82520790417334,205.05317769131,205.05317769131,205.05317769131,121.870756084535,144.99366750591287,143.89257648584726,-204.8529793240253,86.53574425879302,102.2513160906386,123.77264057373922,-204.8529793240253,188.8371099412528,39.68932631418326,-204.8529793240253,2.5525291828793777,3.3533226520180057,0
17,17,17,205.05317769131,-166.41489280537118,-202.8509956511788,-204.8529793240253,-204.8529793240253,-119.36827649347676,-142.29098954757,-142.19089036392768,205.05317769131,-74.82413977264058,-98.24734874494546,-120.26916914625774,205.05317769131,-182.1304646372168,-30.38010223544671,205.05317769131,-9.058976119630731,-7.15709163042649,0
18,18,18,-204.8529793240253,184.032349126421,205.05317769131,205.05317769131,205.05317769131,124.3732356755932,149.09773403524835,152.8014038300145,-204.8529793240253,96.44556343938352,106.35538261997408,128.47730220492866,-204.8529793240253,194.64286259250784,50.50003814755475,-204.8529793240253,2.452429999237049,3.253223468375677,0
19,19,19,205.05317769131,-173.72213321126117,-204.8529793240253,-204.8529793240253,-204.8529793240253,-123.87273975738157,-149.59822995346,-148.09674219882507,205.05317769131,-89.03822384985124,-103.75280384527352,-124.27313649195088,205.05317769131,-187.63591973754484,-41.09071488517586,205.05317769131,-8.958876935988403,-7.056992446784162,0
20,20,20,-204.8529793240253,186.33463035019457,205.05317769131,205.05317769131,205.05317769131,130.37918669413293,155.6041809719997,154.20279240100712,-204.8529793240253,98.84794384679942,112.36133363851378,135.08384832532235,-204.8529793240253,199.04722667277028,41.29091325246052,-204.8529793240253,2.7527275501640345,3.253223468375677,0
21,21,21,205.05317769131,-179.32768749523157,-204.8529793240253,-204.8529793240253,-204.8529793240253,-130.2790875104906,-156.10467689021135,-158.20675974670024,205.05317769131,-100.849927519646,-108.85786221103228,-135.18394750896468,205.05317769131,-191.039291981384,-45.89547570000763,205.05317769131,-8.958876935988403,-6.756694895857176,0
22,22,22,-204.8529793240253,192.7409781033036,205.05317769131,205.05317769131,205.05317769131,135.584344243534,161.9104295414664,160.9094377050431,-204.8529793240253,110.55954833295186,115.9649042496376,140.58930342565043,-204.8529793240253,205.05317769131,59.308766308079655,-204.8529793240253,2.6526283665217063,3.3533226520180057,0
23,23,23,205.05317769131,-187.1354238193332,-204.8529793240253,-204.8529793240253,-204.8529793240253,-134.38315403982605,-162.2107270923934,-162.2107270923934,205.05317769131,-107.95696955825132,-115.56450751506829,-141.79049362935837,205.05317769131,-197.3455405508507,-54.00350957503624,205.05317769131,-8.858777752346075,-6.856794079499505,0
24,24,24,-204.8529793240253,198.94712748912795,205.05317769131,205.05317769131,205.05317769131,144.19287403677424,170.318760967422,166.71519035629817,-204.8529793240253,114.96391241321432,125.27412832837416,147.8965438315404,-204.8529793240253,205.05317769131,63.3127336537728,-204.8529793240253,2.6526283665217063,3.553521019302663,0
25,25,25,205.05317769131,-192.240482185092,-204.8529793240253,-204.8529793240253,-204.8529793240253,-142.19089036392768,-164.11261158159763,-166.1145952544442,205.05317769131,-112.56153200579844,-121.870756084535,-147.59624628061343,205.05317769131,-203.15129320210576,-61.01045242999924,205.05317769131,-8.758678568703747,-6.856794079499505,0
26,26,26,-204.8529793240253,204.3524834058137,205.05317769131,205.05317769131,205.05317769131,149.79842832074465,174.42282749675746,173.5219348439765,-204.8529793240253,128.277103837644,129.87869077592126,156.90547035934998,-204.8529793240253,205.05317769131,70.21957732509347,-204.8529793240253,3.153124284733349,3.653620202944992,0
27,27,27,205.05317769131,-198.046234836347,-204.8529793240253,-204.8529793240253,-204.8529793240253,-146.99565117875946,-173.62203402761884,-175.2236209658961,205.05317769131,-117.16609445334556,-125.27412832837416,-158.20675974670024,205.05317769131,-204.8529793240253,-67.5168993667506,205.05317769131,-8.858777752346075,-6.556496528572519,0
28,28,28,-204.8529793240253,205.05317769131,205.05317769131,205.05317769131,205.05317769131,152.5011062790875,179.8281834134432,179.4277866788739,-204.8529793240253,125.87472343022812,134.28305485618372,158.30685893034257,-204.8529793240253,205.05317769131,79.32860303654536,-204.8529793240253,3.153124284733349,3.4534218356603343,0
29,29,29,205.05317769131,-198.8470283054856,-204.8529793240253,-204.8529793240253,-204.8529793240253,-152.90150301365682,-176.725108720531,-180.8291752498665,205.05317769131,-121.570458533608,-131.88067444876785,-156.50507362478066,205.05317769131,-204.8529793240253,-72.72205691615167,205.05317769131,-8.758678568703747,-7.056992446784162,0
30,30,30,-204.8529793240253,205.05317769131,205.05317769131,205.05317769131,205.05317769131,158.8073548485542,187.43572137026013,184.93324177920195,-204.8529793240253,139.68841077286947,140.4892042420081,164.3128099488823,-204.8529793240253,205.05317769131,80.22949568932631,-204.8529793240253,3.153124284733349,3.553521019302663,0
31,31,31,205.05317769131,-204.8529793240253,-204.8529793240253,-204.8529793240253,-204.8529793240253,-157.20576791027696,-183.8321507591364,-183.53185320820936,205.05317769131,-129.17799649042496,-138.88761730373085,-165.51400015259023,205.05317769131,-204.8529793240253,-79.52880140383002,205.05317769131,-8.958876935988403,-6.956893263141833,0
32,32,32,-204.8529793240253,205.05317769131,205.05317769131,205.05317769131,205.05317769131,165.61409933623256,190.5387960631724,188.3366140230412,-204.8529793240253,141.28999771114673,147.59624628061343,171.21965362020296,-204.8529793240253,205.05317769131,88.53772793163958,-204.8529793240253,3.253223468375677,3.653620202944992,0
33,33,33,205.05317769131,-204.8529793240253,-204.8529793240253,-204.8529793240253,-204.8529793240253,-162.31082627603573,-191.13939116502632,-194.5427634088655,205.05317769131,-138.98771648737318,-143.59227893492027,-169.9183642328527,205.05317769131,-204.8529793240253,-88.03723201342794,205.05317769131,-8.958876935988403,-6.756694895857176,0
34,34,34,-204.8529793240253,205.05317769131,205.05317769131,205.05317769131,205.05317769131,170.11856260013735,194.5427634088655,195.64385442893112,-204.8529793240253,143.6923781185626,152.5011062790875,174.82322423132678,-204.8529793240253,205.05317769131,98.64774547951475,-204.8529793240253,2.952925917448692,3.553521019302663,0
35,35,35,205.05317769131,-204.8529793240253,-204.8529793240253,-204.8529793240253,-204.8529793240253,-169.41786831464103,-195.84405279621572,-195.64385442893112,205.05317769131,-142.39108873121234,-150.2989242389563,-177.22560463874265,205.05317769131,-204.8529793240253,-91.94110017547877,205.05317769131,-9.058976119630731,-6.756694895857176,0
36,36,36,-204.8529793240253,205.05317769131,205.05317769131,205.05317769131,205.05317769131,177.32570382238498,202.9510948348211,199.04722667277028,-204.8529793240253,152.60120546272984,159.60814831769284,181.62996871900512,-204.8529793240253,205.05317769131,89.6388189517052,-204.8529793240253,3.253223468375677,3.3533226520180057,0
37,37,37,205.05317769131,-204.8529793240253,-204.8529793240253,-204.8529793240253,-204.8529793240253,-173.1215381094072,-200.24841687647825,-200.1483176928359,205.05317769131,-147.39604791332877,-155.40398260471505,-178.92729076066226,205.05317769131,-204.8529793240253,-102.05111772335394,205.05317769131,-8.45838101777676,-6.856794079499505,0
38,38,38,-204.8529793240253,205.05317769131,205.05317769131,205.05317769131,205.05317769131,180.62897688258184,205.05317769131,205.05317769131,-204.8529793240253,159.90844586861982,163.41191729610134,184.53284504463264,-204.8529793240253,205.05317769131,102.45151445792324,-204.8529793240253,3.253223468375677,3.553521019302663,0
39,39,39,205.05317769131,-204.8529793240253,-204.8529793240253,-204.8529793240253,-204.8529793240253,-180.62897688258184,-204.8529793240253,-204.8529793240253,205.05317769131,-147.29594872968644,-162.2107270923934,-186.4347295338369,205.05317769131,-204.8529793240253,-100.34943160143436,205.05317769131,-8.758678568703747,-6.756694895857176,0
40,40,40,-204.8529793240253,205.05317769131,205.05317769131,205.05317769131,205.05317769131,188.2365148393988,205.05317769131,205.05317769131,-204.8529793240253,159.90844586861982,170.21866178377968,191.7399862668803,-204.8529793240253,205.05317769131,102.9520103761349,-204.8529793240253,3.0530251010910203,3.253223468375677,0
41,41,41,205.05317769131,-204.8529793240253,-204.8529793240253,-204.8529793240253,-204.8529793240253,-185.03334096284428,-204.8529793240253,-204.8529793240253,205.05317769131,-153.40199893186846,-166.91538872358282,-190.63889524681468,205.05317769131,-204.8529793240253,-100.34943160143436,205.05317769131,-9.058976119630731,-6.756694895857176,0
42,42,42,-204.8529793240253,205.05317769131,205.05317769131,205.05317769131,205.05317769131,190.93919279774167,205.05317769131,205.05317769131,-204.8529793240253,167.5159838254368,175.72411688410773,198.346532387274,-204.8529793240253,205.05317769131,120.36926832990008,-204.8529793240253,3.0530251010910203,3.253223468375677,0
43,43,43,205.05317769131,-204.8529793240253,-204.8529793240253,-204.8529793240253,-204.8529793240253,-190.93919279774167,-204.8529793240253,-204.8529793240253,205.05317769131,-163.21171892881668,-174.5229266803998,-199.3475242236973,205.05317769131,-204.8529793240253,-115.36430914778364,205.05317769131,-8.758678568703747,-6.956893263141833,0
44,44,44,-204.8529793240253,205.05317769131,205.05317769131,205.05317769131,205.05317769131,196.84504463263903,205.05317769131,205.05317769131,-204.8529793240253,176.0244144350347,179.52788586251623,202.4505989166095,-204.8529793240253,205.05317769131,125.87472343022812,-204.8529793240253,3.153124284733349,2.952925917448692,0
45,45,45,205.05317769131,-204.8529793240253,-204.8529793240253,-204.8529793240253,-204.8529793240253,-196.2444495307851,-204.8529793240253,-204.8529793240253,205.05317769131,-171.92034790569926,-178.52689402609295,-204.8529793240253,205.05317769131,-204.8529793240253,-120.76966506446938,205.05317769131,-8.858777752346075,-6.45639734493019,0
46,46,46,-204.8529793240253,205.05317769131,205.05317769131,205.05317769131,205.05317769131,203.8519874876021,205.05317769131,205.05317769131,-204.8529793240253,182.6309605554284,187.93621728847185,205.05317769131,-204.8529793240253,205.05317769131,130.2790875104906,-204.8529793240253,3.0530251010910203,3.0530251010910203,0
47,47,47,205.05317769131,-204.8529793240253,-204.8529793240253,-204.8529793240253,-204.8529793240253,-202.4505989166095,-204.8529793240253,-204.8529793240253,205.05317769131,-181.4297703517205,-185.53383688105595,-204.8529793240253,205.05317769131,-204.8529793240253,-133.38216220340277,205.05317769131,-8.658579385061419,-6.956893263141833,0
48,48,48,-204.8529793240253,205.05317769131,205.05317769131,205.05317769131,205.05317769131,205.05317769131,205.05317769131,205.05317769131,-204.8529793240253,179.32768749523157,194.74296177615017,205.05317769131,-204.8529793240253,205.05317769131,135.18394750896468,-204.8529793240253,3.153124284733349,2.852826733806363,0
49,49,49,205.05317769131,-204.8529793240253,-204.8529793240253,-204.8529793240253,-204.8529793240253,-204.8529793240253,-204.8529793240253,-204.8529793240253,205.05317769131,-183.43175402456703,-191.9401846341649,-204.8529793240253,205.05317769131,-204.8529793240253,-135.08384832532235,205.05317769131,-8.758678568703747,-6.956893263141833,0
50,50,50,-204.8529793240253,205.05317769131,205.05317769131,205.05317769131,205.05317769131,205.05317769131,205.05317769131,205.05317769131,-204.8529793240253,195.3435568780041,198.54673075455864,205.05317769131,-204.8529793240253,205.05317769131,144.89356832227054,-204.8529793240253,2.852826733806363,2.852826733806363,0
51,51,51,205.05317769131,-204.8529793240253,-204.8529793240253,-204.8529793240253,-204.8529793240253,-204.8529793240253,-204.8529793240253,-204.8529793240253,205.05317769131,-189.8381017776761,-197.2454413672084,-204.8529793240253,205.05317769131,-204.8529793240253,-138.18692301823455,205.05317769131,-8.958876935988403,-6.956893263141833,0
52,52,52,-204.8529793240253,205.05317769131,205.05317769131,205.05317769131,205.05317769131,205.05317769131,205.05317769131,205.05317769131,-204.8529793240253,199.04722667277028,203.15129320210576,205.05317769131,-204.8529793240253,205.05317769131,149.297932402533,-204.8529793240253,3.0530251010910203,2.852826733806363,0
53,53,53,205.05317769131,-204.8529793240253,-204.8529793240253,-204.8529793240253,-204.8529793240253,-204.8529793240253,-204.8529793240253,-204.8529793240253,205.05317769131,-194.5427634088655,-202.2504005493248,-204.8529793240253,205.05317769131,-204.8529793240253,-148.29694056610973,205.05317769131,-8.958876935988403,-7.056992446784162,0
54,54,54,-204.8529793240253,205.05317769131,205.05317769131,205.05317769131,205.05317769131,205.05317769131,205.05317769131,205.05317769131,-204.8529793240253,202.5506981002518,205.05317769131,205.05317769131,-204.8529793240253,205.05317769131,152.30090791180285,-204.8529793240253,3.253223468375677,2.852826733806363,0
55,55,55,205.05317769131,-204.8529793240253,-204.8529793240253,-204.8529793240253,-204.8529793240253,-204.8529793240253,-204.8529793240253,-204.8529793240253,205.05317769131,-198.046234836347,-204.8529793240253,-204.8529793240253,205.05317769131,-204.8529793240253,-146.69535362783247,205.05317769131,-9.058976119630731,-6.656595712214847,0
56,56,56,-204.8529793240253,205.05317769131,205.05317769131,205.05317769131,205.05317769131,205.05317769131,205.05317769131,205.05317769131,-204.8529793240253,205.05317769131,205.05317769131,205.05317769131,-204.8529793240253,205.05317769131,157.40596627756162,-204.8529793240253,3.153124284733349,2.7527275501640345,0
57,57,57,205.05317769131,-204.8529793240253,-204.8529793240253,-204.8529793240253,-204.8529793240253,-204.8529793240253,-204.8529793240253,-204.8529793240253,205.05317769131,-204.05218585488672,-204.8529793240253,-204.8529793240253,205.05317769131,-204.8529793240253,-165.21370260166324,205.05317769131,-9.058976119630731,-6.956893263141833,0
58,58,58,-204.8529793240253,205.05317769131,205.05317769131,205.05317769131,205.05317769131,205.05317769131,205.05317769131,205.05317769131,-204.8529793240253,205.05317769131,205.05317769131,205.05317769131,-204.8529793240253,205.05317769131,164.3128099488823,-204.8529793240253,3.3533226520180057,3.0530251010910203,0
59,59,59,205.05317769131,-204.8529793240253,-204.8529793240253,-204.8529793240253,-204.8529793240253,-204.8529793240253,-204.8529793240253,-204.8529793240253,205.05317769131,-204.8529793240253,-204.8529793240253,-204.8529793240253,205.05317769131,-204.8529793240253,-170.11856260013735,205.05317769131,-8.858777752346075,-6.856794079499505,0
60,60,60,-204.8529793240253,205.05317769131,205.05317769131,205.05317769131,205.05317769131,205.05317769131,205.05317769131,205.05317769131,-204.8529793240253,205.05317769131,205.05317769131,205.05317769131,-204.8529793240253,205.05317769131,174.62302586404212,-204.8529793240253,3.0530251010910203,2.6526283665217063,0
61,61,61,205.05317769131,-204.8529793240253,-204.8529793240253,-204.8529793240253,-204.8529793240253,-204.8529793240253,-204.8529793240253,-204.8529793240253,205.05317769131,-204.8529793240253,-204.8529793240253,-204.8529793240253,205.05317769131,-204.8529793240253,-172.8212405584802,205.05317769131,-8.958876935988403,-6.856794079499505,0
62,62,62,-204.8529793240253,205.05317769131,205.05317769131,205.05317769131,205.05317769131,205.05317769131,205.05317769131,205.05317769131,-204.8529793240253,205.05317769131,205.05317769131,205.05317769131,-204.8529793240253,205.05317769131,181.12947280079348,-204.8529793240253,3.3533226520180057,2.952925917448692,0
63,63,63,205.05317769131,-204.8529793240253,-204.8529793240253,-204.8529793240253,-204.8529793240253,-204.8529793240253,-204.8529793240253,-204.8529793240253,205.05317769131,-204.8529793240253,-204.8529793240253,-204.8529793240253,205.05317769131,-204.8529793240253,-179.0273899443046,205.05317769131,-9.058976119630731,-6.556496528572519,0
64,64,64,-204.8529793240253,205.05317769131,205.05317769131,205.05317769131,205.05317769131,205.05317769131,205.05317769131,205.05317769131,-204.8529793240253,205.05317769131,205.05317769131,205.05317769131,-204.8529793240253,205.05317769131,180.62897688258184,-204.8529793240253,3.0530251010910203,2.3523308155947205,0
65,65,65,205.05317769131,-204.8529793240253,-204.8529793240253,-204.8529793240253,-204.8529793240253,-204.8529793240253,-204.8529793240253,-204.8529793240253,205.05317769131,-204.8529793240253,-204.8529793240253,-204.8529793240253,205.05317769131,-204.8529793240253,-182.2305638208591,205.05317769131,-8.758678568703747,-6.856794079499505,0
66,66,66,-204.8529793240253,205.05317769131,205.05317769131,205.05317769131,205.05317769131,205.05317769131,205.05317769131,205.05317769131,-204.8529793240253,205.05317769131,205.05317769131,205.05317769131,-204.8529793240253,205.05317769131,195.14335851071948,-204.8529793240253,3.253223468375677,2.5525291828793777,0
67,67,67,205.05317769131,-204.8529793240253,-204.8529793240253,-204.8529793240253,-204.8529793240253,-204.8529793240253,-204.8529793240253,-204.8529793240253,205.05317769131,-204.8529793240253,-204.8529793240253,-204.8529793240253,205.05317769131,-204.8529793240253,-193.4416723887999,205.05317769131,-8.858777752346075,-6.656595712214847,0
68,68,68,-204.8529793240253,205.05317769131,205.05317769131,205.05317769131,205.05317769131,205.05317769131,205.05317769131,205.05317769131,-204.8529793240253,205.05317769131,205.05317769131,205.05317769131,-204.8529793240253,205.05317769131,193.54177157244223,-204.8529793240253,3.253223468375677,2.1521324483100632,0
69,69,69,205.05317769131,-204.8529793240253,-204.8529793240253,-204.8529793240253,-204.8529793240253,-204.8529793240253,-204.8529793240253,-204.8529793240253,205.05317769131,-204.8529793240253,-204.8529793240253,-204.8529793240253,205.05317769131,-204.8529793240253,-196.9451438162814,205.05317769131,-8.858777752346075,-6.656595712214847,0
70,70,70,-204.8529793240253,205.05317769131,205.05317769131,205.05317769131,205.05317769131,205.05317769131,205.05317769131,205.05317769131,-204.8529793240253,205.05317769131,205.05317769131,205.05317769131,-204.8529793240253,205.05317769131,201.64980544747084,-204.8529793240253,3.153124284733349,2.1521324483100632,0
71,71,71,205.05317769131,-204.8529793240253,-204.8529793240253,-204.8529793240253,-204.8529793240253,-204.8529793240253,-204.8529793240253,-204.8529793240253,205.05317769131,-204.8529793240253,-204.8529793240253,-204.8529793240253,205.05317769131,-204.8529793240253,-204.8529793240253,205.05317769131,-8.658579385061419,-6.556496528572519,0
72,72,72,-204.8529793240253,205.05317769131,205.05317769131,205.05317769131,205.05317769131,205.05317769131,205.05317769131,205.05317769131,-204.8529793240253,205.05317769131,205.05317769131,205.05317769131,-204.8529793240253,205.05317769131,205.05317769131,-204.8529793240253,3.3533226520180057,2.252231631952392,0
73,73,73,205.05317769131,-204.8529793240253,-204.8529793240253,-204.8529793240253,-204.8529793240253,-204.8529793240253,-204.8529793240253,-204.8529793240253,205.05317769131,-204.8529793240253,-204.8529793240253,-204.8529793240253,205.05317769131,-204.8529793240253,-204.8529793240253,205.05317769131,-8.658579385061419,-6.45639734493019,0
74,74,74,-204.8529793240253,205.05317769131,205.05317769131,205.05317769131,205.05317769131,205.05317769131,205.05317769131,205.05317769131,-204.8529793240253,205.05317769131,205.05317769131,205.05317769131,-204.8529793240253,205.05317769131,205.05317769131,-204.8529793240253,3.653620202944992,1.9519340810254064,0
75,75,75,205.05317769131,-204.8529793240253,-204.8529793240253,-204.8529793240253,-204.8529793240253,-204.8529793240253,-204.8529793240253,-204.8529793240253,205.05317769131,-204.8529793240253,-204.8529793240253,-204.8529793240253,205.05317769131,-204.8529793240253,-204.8529793240253,205.05317769131,-8.958876935988403,-6.556496528572519,0
76,76,76,-204.8529793240253,205.05317769131,205.05317769131,205.05317769131,205.05317769131,205.05317769131,205.05317769131,205.05317769131,-204.8529793240253,205.05317769131,205.05317769131,205.05317769131,-204.8529793240253,205.05317769131,205.05317769131,-204.8529793240253,3.153124284733349,2.1521324483100632,0
77,77,77,205.05317769131,-204.8529793240253,-204.8529793240253,-204.8529793240253,-204.8529793240253,-204.8529793240253,-204.8529793240253,-204.8529793240253,205.05317769131,-204.8529793240253,-204.8529793240253,-204.8529793240253,205.05317769131,-204.8529793240253,-204.8529793240253,205.05317769131,-8.358281834134432,-6.656595712214847,0
78,78,78,-204.8529793240253,205.05317769131,205.05317769131,205.05317769131,205.05317769131,205.05317769131,205.05317769131,205.05317769131,-204.8529793240253,205.05317769131,205.05317769131,205.05317769131,-204.8529793240253,205.05317769131,205.05317769131,-204.8529793240253,3.4534218356603343,2.052033264667735,0
79,79,79,205.05317769131,-204.8529793240253,-204.8529793240253,-204.8529793240253,-204.8529793240253,-204.8529793240253,-204.8529793240253,-204.8529793240253,205.05317769131,-204.8529793240253,-204.8529793240253,-204.8529793240253,205.05317769131,-204.8529793240253,-204.8529793240253,205.05317769131,-8.658579385061419,-6.656595712214847,0
80,80,80,-204.8529793240253,205.05317769131,205.05317769131,205.05317769131,205.05317769131,205.05317769131,205.05317769131,205.05317769131,-204.8529793240253,205.05317769131,205.05317769131,205.05317769131,-204.8529793240253,205.05317769131,205.05317769131,-204.8529793240253,3.253223468375677,1.7517357137407492,0
81,81,81,205.05317769131,-204.8529793240253,-204.8529793240253,-204.8529793240253,-204.8529793240253,-204.8529793240253,-204.8529793240253,-204.8529793240253,205.05317769131,-204.8529793240253,-204.8529793240253,-204.8529793240253,205.05317769131,-204.8529793240253,-204.8529793240253,205.05317769131,-8.658579385061419,-6.45639734493019,0
82,82,82,-204.8529793240253,205.05317769131,205.05317769131,205.05317769131,205.05317769131,205.05317769131,205.05317769131,205.05317769131,-204.8529793240253,205.05317769131,205.05317769131,205.05317769131,-204.8529793240253,205.05317769131,205.05317769131,-204.8529793240253,3.3533226520180057,1.8518348973830776,0
83,83,83,205.05317769131,-204.8529793240253,-204.8529793240253,-204.8529793240253,-204.8529793240253,-204.8529793240253,-204.8529793240253,-204.8529793240253,205.05317769131,-204.8529793240253,-204.8529793240253,-204.8529793240253,205.05317769131,-204.8529793240253,-204.8529793240253,205.05317769131,-8.858777752346075,-6.656595712214847,0
84,84,84,-204.8529793240253,205.05317769131,205.05317769131,205.05317769131,205.05317769131,205.05317769131,205.05317769131,205.05317769131,-204.8529793240253,205.05317769131,205.05317769131,205.05317769131,-204.8529793240253,205.05317769131,205.05317769131,-204.8529793240253,3.4534218356603343,1.8518348973830776,0
85,85,85,205.05317769131,-204.8529793240253,-204.8529793240253,-204.8529793240253,-204.8529793240253,-204.8529793240253,-204.8529793240253,-204.8529793240253,205.05317769131,-204.8529793240253,-204.8529793240253,-204.8529793240253,205.05317769131,-204.8529793240253,-204.8529793240253,205.05317769131,-8.958876935988403,-6.356298161287862,0
86,86,86,-204.8529793240253,205.05317769131,205.05317769131,205.05317769131,205.05317769131,205.05317769131,205.05317769131,205.05317769131,-204.8529793240253,205.05317769131,205.05317769131,205.05317769131,-204.8529793240253,205.05317769131,205.05317769131,-204.8529793240253,3.4534218356603343,1.8518348973830776,0
87,87,87,205.05317769131,-204.8529793240253,-204.8529793240253,-204.8529793240253,-204.8529793240253,-204.8529793240253,-204.8529793240253,-204.8529793240253,205.05317769131,-204.8529793240253,-204.8529793240253,-204.8529793240253,205.05317769131,-204.8529793240253,-204.8529793240253,205.05317769131,-8.558480201419089,-6.356298161287862,0
88,88,88,-204.8529793240253,205.05317769131,205.05317769131,205.05317769131,205.05317769131,205.05317769131,205.05317769131,205.05317769131,-204.8529793240253,205.05317769131,205.05317769131,205.05317769131,-204.8529793240253,205.05317769131,205.05317769131,-204.8529793240253,3.553521019302663,1.4514381628137638,0
